Key_CodePeriodDType,Key_CodePeriodFamilyGroupDType,Key_CodePeriodLADType,Code,LocalAuthority,Period,Value,Numerator,Denominator,FamilyRank,FamilyPct,ScotRank,ScotPct,DataType,Iter_CodeLADType,Previous_Row,First_Row,Changes
CORP 102021-22;Q3Real_Quarterly,CORP 102021-22;Q3Family Group 1Real_Quarterly,CORP 102021-22;Q3Orkney IslandsReal_Quarterly,CORP 10,Orkney Islands,2021-22;Q3,1.0,35.0,35.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 10Orkney IslandsReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 25.0, ""Denominator"": 25.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 0.75, ""Numerator"": 5.0, ""Denominator"": 10.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 29.0, ""ScotPct_ChangeSinceFirst"": 0.90625, ""FamilyRank_ChangeSinceFirst"": 6.0, ""FamilyPct_ChangeSinceFirst"": 0.75, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 10.0, ""Denominator_ChangeSincePrevious"": 10.0, ""Value_ChangeSinceFirst"": 0.25, ""Numerator_ChangeSinceFirst"": 30.0, ""Denominator_ChangeSinceFirst"": 25.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.25}"
CORP 102021-22;Q4Real_Quarterly,CORP 102021-22;Q4Family Group 1Real_Quarterly,CORP 102021-22;Q4Orkney IslandsReal_Quarterly,CORP 10,Orkney Islands,2021-22;Q4,1.0,25.0,25.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 10Orkney IslandsReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 35.0, ""Denominator"": 35.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 0.75, ""Numerator"": 5.0, ""Denominator"": 10.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 29.0, ""ScotPct_ChangeSinceFirst"": 0.90625, ""FamilyRank_ChangeSinceFirst"": 6.0, ""FamilyPct_ChangeSinceFirst"": 0.75, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -10.0, ""Denominator_ChangeSincePrevious"": -10.0, ""Value_ChangeSinceFirst"": 0.25, ""Numerator_ChangeSinceFirst"": 20.0, ""Denominator_ChangeSinceFirst"": 15.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.25}"
CORP 102022-23;Q1Real_Quarterly,CORP 102022-23;Q1Family Group 1Real_Quarterly,CORP 102022-23;Q1Orkney IslandsReal_Quarterly,CORP 10,Orkney Islands,2022-23;Q1,0.95,35.0,35.0,4.0,0.5,13.0,0.40625,Real_Quarterly,CORP 10Orkney IslandsReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 25.0, ""Denominator"": 25.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 0.75, ""Numerator"": 5.0, ""Denominator"": 10.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""ScotRank_ChangeSincePrevious"": -12.0, ""ScotPct_ChangeSincePrevious"": -0.375, ""FamilyRank_ChangeSincePrevious"": -3.0, ""FamilyPct_ChangeSincePrevious"": -0.375, ""ScotRank_ChangeSinceFirst"": 17.0, ""ScotPct_ChangeSinceFirst"": 0.53125, ""FamilyRank_ChangeSinceFirst"": 3.0, ""FamilyPct_ChangeSinceFirst"": 0.375, ""Value_ChangeSincePrevious"": -0.050000000000000044, ""Numerator_ChangeSincePrevious"": 10.0, ""Denominator_ChangeSincePrevious"": 10.0, ""Value_ChangeSinceFirst"": 0.19999999999999996, ""Numerator_ChangeSinceFirst"": 30.0, ""Denominator_ChangeSinceFirst"": 25.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.050000000000000044, ""PercentChange_AimAdjusted_SinceFirst"": 0.19999999999999996}"
CORP 102022-23;Q2Real_Quarterly,CORP 102022-23;Q2Family Group 1Real_Quarterly,CORP 102022-23;Q2Orkney IslandsReal_Quarterly,CORP 10,Orkney Islands,2022-23;Q2,1.0,35.0,35.0,1.0,0.125,1.0,0.03225806451612903,Real_Quarterly,CORP 10Orkney IslandsReal_Quarterly,"{""Value"": 0.95, ""Numerator"": 35.0, ""Denominator"": 35.0, ""ScotRank"": 13.0, ""ScotPct"": 0.40625, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""Value"": 0.75, ""Numerator"": 5.0, ""Denominator"": 10.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""ScotRank_ChangeSincePrevious"": 12.0, ""ScotPct_ChangeSincePrevious"": 0.373991935483871, ""FamilyRank_ChangeSincePrevious"": 3.0, ""FamilyPct_ChangeSincePrevious"": 0.375, ""ScotRank_ChangeSinceFirst"": 29.0, ""ScotPct_ChangeSinceFirst"": 0.905241935483871, ""FamilyRank_ChangeSinceFirst"": 6.0, ""FamilyPct_ChangeSinceFirst"": 0.75, ""Value_ChangeSincePrevious"": 0.050000000000000044, ""Numerator_ChangeSincePrevious"": 0.0, ""Denominator_ChangeSincePrevious"": 0.0, ""Value_ChangeSinceFirst"": 0.25, ""Numerator_ChangeSinceFirst"": 30.0, ""Denominator_ChangeSinceFirst"": 25.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.050000000000000044, ""PercentChange_AimAdjusted_SinceFirst"": 0.25}"
CORP 102022-23;Q3Real_Quarterly,CORP 102022-23;Q3Family Group 1Real_Quarterly,CORP 102022-23;Q3Orkney IslandsReal_Quarterly,CORP 10,Orkney Islands,2022-23;Q3,1.0,25.0,25.0,1.0,0.125,1.0,0.03225806451612903,Real_Quarterly,CORP 10Orkney IslandsReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 35.0, ""Denominator"": 35.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03225806451612903, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 0.75, ""Numerator"": 5.0, ""Denominator"": 10.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 29.0, ""ScotPct_ChangeSinceFirst"": 0.905241935483871, ""FamilyRank_ChangeSinceFirst"": 6.0, ""FamilyPct_ChangeSinceFirst"": 0.75, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -10.0, ""Denominator_ChangeSincePrevious"": -10.0, ""Value_ChangeSinceFirst"": 0.25, ""Numerator_ChangeSinceFirst"": 20.0, ""Denominator_ChangeSinceFirst"": 15.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.25}"
CORP 102022-23;Q4Real_Quarterly,CORP 102022-23;Q4Family Group 1Real_Quarterly,CORP 102022-23;Q4Orkney IslandsReal_Quarterly,CORP 10,Orkney Islands,2022-23;Q4,1.0,45.0,45.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 10Orkney IslandsReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 25.0, ""Denominator"": 25.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03225806451612903, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 0.75, ""Numerator"": 5.0, ""Denominator"": 10.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": 0.0010080645161290314, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 29.0, ""ScotPct_ChangeSinceFirst"": 0.90625, ""FamilyRank_ChangeSinceFirst"": 6.0, ""FamilyPct_ChangeSinceFirst"": 0.75, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 20.0, ""Denominator_ChangeSincePrevious"": 20.0, ""Value_ChangeSinceFirst"": 0.25, ""Numerator_ChangeSinceFirst"": 40.0, ""Denominator_ChangeSinceFirst"": 35.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.25}"
CORP 102023-24;Q1Real_Quarterly,CORP 102023-24;Q1Family Group 1Real_Quarterly,CORP 102023-24;Q1Orkney IslandsReal_Quarterly,CORP 10,Orkney Islands,2023-24;Q1,1.0,25.0,25.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 10Orkney IslandsReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 45.0, ""Denominator"": 45.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 0.75, ""Numerator"": 5.0, ""Denominator"": 10.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 29.0, ""ScotPct_ChangeSinceFirst"": 0.90625, ""FamilyRank_ChangeSinceFirst"": 6.0, ""FamilyPct_ChangeSinceFirst"": 0.75, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -20.0, ""Denominator_ChangeSincePrevious"": -20.0, ""Value_ChangeSinceFirst"": 0.25, ""Numerator_ChangeSinceFirst"": 20.0, ""Denominator_ChangeSinceFirst"": 15.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.25}"
CORP 092018-19;Q1Real_Quarterly,CORP 092018-19;Q1Family Group 2Real_Quarterly,CORP 092018-19;Q1Perth & KinrossReal_Quarterly,CORP 09,Perth & Kinross,2018-19;Q1,0.99,880.0,885.0,1.0,0.125,6.0,0.1875,Real_Quarterly,CORP 09Perth & KinrossReal_Quarterly,null,null,null
CORP 092018-19;Q2Real_Quarterly,CORP 092018-19;Q2Family Group 2Real_Quarterly,CORP 092018-19;Q2Perth & KinrossReal_Quarterly,CORP 09,Perth & Kinross,2018-19;Q2,0.99,895.0,900.0,1.0,0.125,5.0,0.15625,Real_Quarterly,CORP 09Perth & KinrossReal_Quarterly,"{""Value"": 0.99, ""Numerator"": 880.0, ""Denominator"": 885.0, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 0.99, ""Numerator"": 880.0, ""Denominator"": 885.0, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": 1.0, ""ScotPct_ChangeSincePrevious"": 0.03125, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 1.0, ""ScotPct_ChangeSinceFirst"": 0.03125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 15.0, ""Denominator_ChangeSincePrevious"": 15.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 15.0, ""Denominator_ChangeSinceFirst"": 15.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092018-19;Q3Real_Quarterly,CORP 092018-19;Q3Family Group 2Real_Quarterly,CORP 092018-19;Q3Perth & KinrossReal_Quarterly,CORP 09,Perth & Kinross,2018-19;Q3,0.99,925.0,930.0,3.0,0.375,11.0,0.34375,Real_Quarterly,CORP 09Perth & KinrossReal_Quarterly,"{""Value"": 0.99, ""Numerator"": 895.0, ""Denominator"": 900.0, ""ScotRank"": 5.0, ""ScotPct"": 0.15625, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 0.99, ""Numerator"": 880.0, ""Denominator"": 885.0, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -6.0, ""ScotPct_ChangeSincePrevious"": -0.1875, ""FamilyRank_ChangeSincePrevious"": -2.0, ""FamilyPct_ChangeSincePrevious"": -0.25, ""ScotRank_ChangeSinceFirst"": -5.0, ""ScotPct_ChangeSinceFirst"": -0.15625, ""FamilyRank_ChangeSinceFirst"": -2.0, ""FamilyPct_ChangeSinceFirst"": -0.25, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 30.0, ""Denominator_ChangeSincePrevious"": 30.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 45.0, ""Denominator_ChangeSinceFirst"": 45.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092018-19;Q4Real_Quarterly,CORP 092018-19;Q4Family Group 2Real_Quarterly,CORP 092018-19;Q4Perth & KinrossReal_Quarterly,CORP 09,Perth & Kinross,2018-19;Q4,1.0,1135.0,1140.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 09Perth & KinrossReal_Quarterly,"{""Value"": 0.99, ""Numerator"": 925.0, ""Denominator"": 930.0, ""ScotRank"": 11.0, ""ScotPct"": 0.34375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""Value"": 0.99, ""Numerator"": 880.0, ""Denominator"": 885.0, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": 10.0, ""ScotPct_ChangeSincePrevious"": 0.3125, ""FamilyRank_ChangeSincePrevious"": 2.0, ""FamilyPct_ChangeSincePrevious"": 0.25, ""ScotRank_ChangeSinceFirst"": 5.0, ""ScotPct_ChangeSinceFirst"": 0.15625, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.010000000000000009, ""Numerator_ChangeSincePrevious"": 210.0, ""Denominator_ChangeSincePrevious"": 210.0, ""Value_ChangeSinceFirst"": 0.010000000000000009, ""Numerator_ChangeSinceFirst"": 255.0, ""Denominator_ChangeSinceFirst"": 255.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.010000000000000009, ""PercentChange_AimAdjusted_SinceFirst"": 0.010000000000000009}"
CORP 092019-20;Q1Real_Quarterly,CORP 092019-20;Q1Family Group 2Real_Quarterly,CORP 092019-20;Q1Perth & KinrossReal_Quarterly,CORP 09,Perth & Kinross,2019-20;Q1,0.99,1005.0,1010.0,3.0,0.375,9.0,0.28125,Real_Quarterly,CORP 09Perth & KinrossReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 1135.0, ""Denominator"": 1140.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 0.99, ""Numerator"": 880.0, ""Denominator"": 885.0, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -8.0, ""ScotPct_ChangeSincePrevious"": -0.25, ""FamilyRank_ChangeSincePrevious"": -2.0, ""FamilyPct_ChangeSincePrevious"": -0.25, ""ScotRank_ChangeSinceFirst"": -3.0, ""ScotPct_ChangeSinceFirst"": -0.09375, ""FamilyRank_ChangeSinceFirst"": -2.0, ""FamilyPct_ChangeSinceFirst"": -0.25, ""Value_ChangeSincePrevious"": -0.010000000000000009, ""Numerator_ChangeSincePrevious"": -130.0, ""Denominator_ChangeSincePrevious"": -130.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 125.0, ""Denominator_ChangeSinceFirst"": 125.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.010000000000000009, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092019-20;Q2Real_Quarterly,CORP 092019-20;Q2Family Group 2Real_Quarterly,CORP 092019-20;Q2Perth & KinrossReal_Quarterly,CORP 09,Perth & Kinross,2019-20;Q2,0.99,1105.0,1110.0,3.0,0.375,9.0,0.28125,Real_Quarterly,CORP 09Perth & KinrossReal_Quarterly,"{""Value"": 0.99, ""Numerator"": 1005.0, ""Denominator"": 1010.0, ""ScotRank"": 9.0, ""ScotPct"": 0.28125, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""Value"": 0.99, ""Numerator"": 880.0, ""Denominator"": 885.0, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -3.0, ""ScotPct_ChangeSinceFirst"": -0.09375, ""FamilyRank_ChangeSinceFirst"": -2.0, ""FamilyPct_ChangeSinceFirst"": -0.25, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 100.0, ""Denominator_ChangeSincePrevious"": 100.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 225.0, ""Denominator_ChangeSinceFirst"": 225.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092019-20;Q3Real_Quarterly,CORP 092019-20;Q3Family Group 2Real_Quarterly,CORP 092019-20;Q3Perth & KinrossReal_Quarterly,CORP 09,Perth & Kinross,2019-20;Q3,0.99,1045.0,1055.0,2.0,0.25,10.0,0.3125,Real_Quarterly,CORP 09Perth & KinrossReal_Quarterly,"{""Value"": 0.99, ""Numerator"": 1105.0, ""Denominator"": 1110.0, ""ScotRank"": 9.0, ""ScotPct"": 0.28125, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""Value"": 0.99, ""Numerator"": 880.0, ""Denominator"": 885.0, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -1.0, ""ScotPct_ChangeSincePrevious"": -0.03125, ""FamilyRank_ChangeSincePrevious"": 1.0, ""FamilyPct_ChangeSincePrevious"": 0.125, ""ScotRank_ChangeSinceFirst"": -4.0, ""ScotPct_ChangeSinceFirst"": -0.125, ""FamilyRank_ChangeSinceFirst"": -1.0, ""FamilyPct_ChangeSinceFirst"": -0.125, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -60.0, ""Denominator_ChangeSincePrevious"": -55.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 165.0, ""Denominator_ChangeSinceFirst"": 170.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092019-20;Q4Real_Quarterly,CORP 092019-20;Q4Family Group 2Real_Quarterly,CORP 092019-20;Q4Perth & KinrossReal_Quarterly,CORP 09,Perth & Kinross,2019-20;Q4,0.99,1395.0,1415.0,2.0,0.25,7.0,0.21875,Real_Quarterly,CORP 09Perth & KinrossReal_Quarterly,"{""Value"": 0.99, ""Numerator"": 1045.0, ""Denominator"": 1055.0, ""ScotRank"": 10.0, ""ScotPct"": 0.3125, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""Value"": 0.99, ""Numerator"": 880.0, ""Denominator"": 885.0, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": 3.0, ""ScotPct_ChangeSincePrevious"": 0.09375, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -1.0, ""ScotPct_ChangeSinceFirst"": -0.03125, ""FamilyRank_ChangeSinceFirst"": -1.0, ""FamilyPct_ChangeSinceFirst"": -0.125, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 350.0, ""Denominator_ChangeSincePrevious"": 360.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 515.0, ""Denominator_ChangeSinceFirst"": 530.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092020-21;Q1Real_Quarterly,CORP 092020-21;Q1Family Group 2Real_Quarterly,CORP 092020-21;Q1Perth & KinrossReal_Quarterly,CORP 09,Perth & Kinross,2020-21;Q1,0.99,1755.0,1770.0,3.0,0.375,8.0,0.25,Real_Quarterly,CORP 09Perth & KinrossReal_Quarterly,"{""Value"": 0.99, ""Numerator"": 1395.0, ""Denominator"": 1415.0, ""ScotRank"": 7.0, ""ScotPct"": 0.21875, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""Value"": 0.99, ""Numerator"": 880.0, ""Denominator"": 885.0, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -1.0, ""ScotPct_ChangeSincePrevious"": -0.03125, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": -2.0, ""ScotPct_ChangeSinceFirst"": -0.0625, ""FamilyRank_ChangeSinceFirst"": -2.0, ""FamilyPct_ChangeSinceFirst"": -0.25, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 360.0, ""Denominator_ChangeSincePrevious"": 355.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 875.0, ""Denominator_ChangeSinceFirst"": 885.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092020-21;Q2Real_Quarterly,CORP 092020-21;Q2Family Group 2Real_Quarterly,CORP 092020-21;Q2Perth & KinrossReal_Quarterly,CORP 09,Perth & Kinross,2020-21;Q2,0.99,1410.0,1420.0,1.0,0.125,7.0,0.21875,Real_Quarterly,CORP 09Perth & KinrossReal_Quarterly,"{""Value"": 0.99, ""Numerator"": 1755.0, ""Denominator"": 1770.0, ""ScotRank"": 8.0, ""ScotPct"": 0.25, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""Value"": 0.99, ""Numerator"": 880.0, ""Denominator"": 885.0, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": 1.0, ""ScotPct_ChangeSincePrevious"": 0.03125, ""FamilyRank_ChangeSincePrevious"": 2.0, ""FamilyPct_ChangeSincePrevious"": 0.25, ""ScotRank_ChangeSinceFirst"": -1.0, ""ScotPct_ChangeSinceFirst"": -0.03125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -345.0, ""Denominator_ChangeSincePrevious"": -350.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 530.0, ""Denominator_ChangeSinceFirst"": 535.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092020-21;Q3Real_Quarterly,CORP 092020-21;Q3Family Group 2Real_Quarterly,CORP 092020-21;Q3Perth & KinrossReal_Quarterly,CORP 09,Perth & Kinross,2020-21;Q3,0.99,1365.0,1380.0,1.0,0.125,5.0,0.15625,Real_Quarterly,CORP 09Perth & KinrossReal_Quarterly,"{""Value"": 0.99, ""Numerator"": 1410.0, ""Denominator"": 1420.0, ""ScotRank"": 7.0, ""ScotPct"": 0.21875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 0.99, ""Numerator"": 880.0, ""Denominator"": 885.0, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": 2.0, ""ScotPct_ChangeSincePrevious"": 0.0625, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 1.0, ""ScotPct_ChangeSinceFirst"": 0.03125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -45.0, ""Denominator_ChangeSincePrevious"": -40.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 485.0, ""Denominator_ChangeSinceFirst"": 495.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
