Code,LocalAuthority,LGBF Year,LA_IndicatorReal,LA_Numerator_real,LA_Den_Real,Scotland_Indicator_Real,Scotland_Num_Real,Scotland_Den_Real,FG_Avg_Indicator_Real,FG_Avg_Num_Real,FG_Avg_Den_Real,FamilyGroup
CORP09,North Lanarkshire,2021-22,0.93,16135,17390,0.9325,244450,263660,0.958125,10455.625,11342.5,Most Deprived
CORP09,North Lanarkshire,2022-23,0.863333333,10685,12460,0.92,188440,205850,0.945833333,8328.75,9190.625,Most Deprived
CORP09,Orkney Islands,2018-19,0.975,80,85,0.955,184925,193005,0.9375,4261.875,4384.375,Least Deprived
CORP09,Orkney Islands,2019-20,1,70,70,0.9525,207235,217905,0.9290625,5026.875,5149.375,Least Deprived
CORP09,Orkney Islands,2020-21,1,120,120,0.9375,255240,272875,0.924375,8039.375,8395.625,Least Deprived
CORP09,Orkney Islands,2021-22,0.99,100,100,0.9325,244450,263660,0.93625,7373.75,7707.5,Least Deprived
CORP09,Orkney Islands,2022-23,0.9875,105,105,0.9175,258895,283160,0.933125,8110.625,8476.875,Least Deprived
CORP09,Perth & Kinross,2018-19,0.9925,3835,3855,0.955,184925,193005,0.9375,4261.875,4384.375,Least Deprived
CORP09,Perth & Kinross,2019-20,0.99,4550,4590,0.9525,207235,217905,0.9290625,5026.875,5149.375,Least Deprived
CORP09,Perth & Kinross,2020-21,0.99,6080,6135,0.9375,255240,272875,0.924375,8039.375,8395.625,Least Deprived
CORP09,Perth & Kinross,2021-22,0.98,5425,5540,0.9325,244450,263660,0.93625,7373.75,7707.5,Least Deprived
CORP09,Perth & Kinross,2022-23,0.9875,6405,6470,0.9175,258895,283160,0.933125,8110.625,8476.875,Least Deprived
CORP09,Renfrewshire,2018-19,0.9225,8295,9005,0.955,184925,193005,0.951875,7118.125,7395,3
CORP09,Renfrewshire,2019-20,0.935,8505,9095,0.9525,207235,217905,0.9578125,8455.625,8756.25,3
CORP09,Renfrewshire,2020-21,0.925,9235,9980,0.9375,255240,272875,0.9553125,10001.25,10424.375,3
CORP09,Renfrewshire,2021-22,0.885,8660,9780,0.9325,244450,263660,0.895625,9045.625,10037.5,3
CORP09,Renfrewshire,2022-23,0.8325,8875,10670,0.9175,258895,283160,0.8759375,9636.25,10780,3
CORP09,Scottish Borders,2018-19,0.965,2090,2175,0.955,184925,193005,0.9634375,2886.25,2992.5,2
CORP09,Scottish Borders,2019-20,0.97,2430,2495,0.9525,207235,217905,0.9665625,3134.375,3245,2
CORP09,Scottish Borders,2020-21,0.975,2295,2370,0.9375,255240,272875,0.975,3302.5,3395,2
CORP09,Scottish Borders,2021-22,0.9725,2270,2340,0.9325,244450,263660,0.9603125,3677.5,3867.5,2
CORP09,Scottish Borders,2022-23,0.975,2610,2680,0.9175,258895,283160,0.951116072,3825.625,4297.767857,2
CORP09,Shetland Islands,2018-19,0.7025,120,175,0.955,184925,193005,0.9375,4261.875,4384.375,Least Deprived
CORP09,Shetland Islands,2019-20,0.5525,120,225,0.9525,207235,217905,0.9290625,5026.875,5149.375,Least Deprived
CORP09,Shetland Islands,2020-21,0.55,65,105,0.9375,255240,272875,0.924375,8039.375,8395.625,Least Deprived
CORP09,Shetland Islands,2021-22,0.73,90,130,0.9325,244450,263660,0.93625,7373.75,7707.5,Least Deprived
CORP09,Shetland Islands,2022-23,0.6925,95,140,0.9175,258895,283160,0.933125,8110.625,8476.875,Least Deprived
CORP09,South Ayrshire,2018-19,0.9775,3335,3415,0.955,184925,193005,0.951875,7118.125,7395,3
CORP09,South Ayrshire,2019-20,0.98,3590,3645,0.9525,207235,217905,0.9578125,8455.625,8756.25,3
CORP09,South Ayrshire,2020-21,0.97,4200,4345,0.9375,255240,272875,0.9553125,10001.25,10424.375,3
CORP09,South Ayrshire,2021-22,0.9625,4490,4670,0.9325,244450,263660,0.895625,9045.625,10037.5,3
CORP09,South Ayrshire,2022-23,0.9625,4670,4860,0.9175,258895,283160,0.8759375,9636.25,10780,3
CORP09,South Lanarkshire,2018-19,0.98,5955,6065,0.955,184925,193005,0.951875,7118.125,7395,3
CORP09,South Lanarkshire,2019-20,0.98,6465,6585,0.9525,207235,217905,0.9578125,8455.625,8756.25,3
CORP09,South Lanarkshire,2020-21,0.9775,9910,10120,0.9375,255240,272875,0.9553125,10001.25,10424.375,3
CORP09,South Lanarkshire,2021-22,0.99,10770,10915,0.9325,244450,263660,0.895625,9045.625,10037.5,3
CORP09,South Lanarkshire,2022-23,0.9775,10715,11005,0.9175,258895,283160,0.8759375,9636.25,10780,3
CORP09,Stirling,2018-19,0.8975,2955,3285,0.955,184925,193005,0.9634375,2886.25,2992.5,2
CORP09,Stirling,2019-20,0.925,3235,3495,0.9525,207235,217905,0.9665625,3134.375,3245,2
CORP09,Stirling,2020-21,0.9275,3590,3875,0.9375,255240,272875,0.975,3302.5,3395,2
CORP09,Stirling,2021-22,0.895,3580,4015,0.9325,244450,263660,0.9603125,3677.5,3867.5,2
CORP09,Stirling,2022-23,0.87,3780,4340,0.9175,258895,283160,0.951116072,3825.625,4297.767857,2
CORP09,West Dunbartonshire,2018-19,0.9475,5410,5715,0.955,184925,193005,0.9696875,8853.125,9351.875,Most Deprived
CORP09,West Dunbartonshire,2019-20,0.9425,5405,5760,0.9525,207235,217905,0.9634375,9289.375,10083.75,Most Deprived
CORP09,West Dunbartonshire,2020-21,0.94,8685,9245,0.9375,255240,272875,0.954375,10561.25,11894.375,Most Deprived
CORP09,West Dunbartonshire,2021-22,0.93,6515,6995,0.9325,244450,263660,0.958125,10455.625,11342.5,Most Deprived
CORP09,West Dunbartonshire,2022-23,0.945,5825,6175,0.9175,258895,283160,0.946160714,10790.625,12489.91071,Most Deprived
CORP09,West Lothian,2018-19,0.955,7575,7935,0.955,184925,193005,0.951875,7118.125,7395,3
CORP09,West Lothian,2019-20,0.9525,8205,8615,0.9525,207235,217905,0.9578125,8455.625,8756.25,3
CORP09,West Lothian,2020-21,0.8975,10475,11760,0.9375,255240,272875,0.9553125,10001.25,10424.375,3
CORP09,West Lothian,2021-22,0.645,7990,12435,0.9325,244450,263660,0.895625,9045.625,10037.5,3
CORP09,West Lothian,2022-23,0.7425,9915,13530,0.9175,258895,283160,0.8759375,9636.25,10780,3
CORP10,Aberdeen City,2018-19,0.8275,2330,2845,0.895,61660,68900,0.85125,1227.5,1421.25,Least Deprived
CORP10,Aberdeen City,2019-20,0.68,2010,2905,0.8225,63135,76725,0.89,1355.625,1538.125,Least Deprived
CORP10,Aberdeen City,2020-21,0.6175,2175,3630,0.845,72790,86535,0.8996875,1816.25,2055,Least Deprived
CORP10,Aberdeen City,2021-22,0.56,1740,3135,0.8575,73460,85815,0.878125,1656.875,1924.375,Least Deprived
CORP10,Aberdeen City,2022-23,0.6975,2500,3570,0.8725,81305,93440,0.891875,2053.75,2271.25,Least Deprived
CORP10,Aberdeenshire,2018-19,0.805,1260,1580,0.895,61660,68900,0.85125,1227.5,1421.25,Least Deprived
CORP10,Aberdeenshire,2019-20,0.795,1590,1990,0.8225,63135,76725,0.89,1355.625,1538.125,Least Deprived
CORP10,Aberdeenshire,2020-21,0.9325,1875,2015,0.845,72790,86535,0.8996875,1816.25,2055,Least Deprived
CORP10,Aberdeenshire,2021-22,0.92,1765,1925,0.8575,73460,85815,0.878125,1656.875,1924.375,Least Deprived
CORP10,Aberdeenshire,2022-23,0.89,1950,2190,0.8725,81305,93440,0.891875,2053.75,2271.25,Least Deprived
CORP10,Angus,2018-19,0.9,990,1110,0.895,61660,68900,0.9446875,1003.125,1063.75,2
CORP10,Angus,2019-20,0.8625,1075,1240,0.8225,63135,76725,0.9421875,1070.625,1130,2
CORP10,Angus,2020-21,0.8775,1180,1360,0.845,72790,86535,0.9496875,1220,1281.25,2
CORP10,Angus,2021-22,0.845,1005,1180,0.8575,73460,85815,0.928125,1264.375,1353.75,2
CORP10,Angus,2022-23,0.8225,1335,1620,0.8725,81305,93440,0.875,675,764.375,2
CORP10,Argyll & Bute,2018-19,1,750,750,0.895,61660,68900,0.9446875,1003.125,1063.75,2
CORP10,Argyll & Bute,2019-20,0.995,745,745,0.8225,63135,76725,0.9421875,1070.625,1130,2
CORP10,Argyll & Bute,2020-21,1,960,965,0.845,72790,86535,0.9496875,1220,1281.25,2
CORP10,Argyll & Bute,2021-22,1,860,860,0.8575,73460,85815,0.928125,1264.375,1353.75,2
CORP10,Argyll & Bute,2022-23,0.9925,935,940,0.8725,81305,93440,0.875,675,764.375,2
CORP10,Clackmannanshire,2018-19,0.985,950,970,0.895,61660,68900,0.87625,2126.25,2433.75,3
CORP10,Clackmannanshire,2019-20,0.995,1180,1185,0.8225,63135,76725,0.8815625,2468.125,2835.625,3
CORP10,Clackmannanshire,2020-21,0.9975,1105,1110,0.845,72790,86535,0.9325,2860.625,3123.75,3
CORP10,Clackmannanshire,2021-22,0.965,905,945,0.8575,73460,85815,0.86375,2576.25,2981.25,3
CORP10,Clackmannanshire,2022-23,0.99,1130,1145,0.8725,81305,93440,0.8009375,2658.125,3260.625,3
CORP10,Dumfries & Galloway,2018-19,0.78,1465,1915,0.895,61660,68900,0.87625,2126.25,2433.75,3
CORP10,Dumfries & Galloway,2019-20,0.835,2010,2430,0.8225,63135,76725,0.8815625,2468.125,2835.625,3
CORP10,Dumfries & Galloway,2020-21,0.8825,2330,2640,0.845,72790,86535,0.9325,2860.625,3123.75,3
CORP10,Dumfries & Galloway,2021-22,0.7075,1635,2335,0.8575,73460,85815,0.86375,2576.25,2981.25,3
CORP10,Dumfries & Galloway,2022-23,0.5175,1350,2705,0.8725,81305,93440,0.8009375,2658.125,3260.625,3
CORP10,Dundee City,2018-19,0.88,2645,3015,0.895,61660,68900,0.936875,3344.375,3696.25,Most Deprived
CORP10,Dundee City,2019-20,0.8225,2580,3130,0.8225,63135,76725,0.89375,2995.625,4088.75,Most Deprived
CORP10,Dundee City,2020-21,0.87,2790,3200,0.845,72790,86535,0.895,3201.25,4361.875,Most Deprived
CORP10,Dundee City,2021-22,0.8,2815,3495,0.8575,73460,85815,0.8990625,3685,4471.25,Most Deprived
CORP10,Dundee City,2022-23,0.735,2700,3660,0.8725,81305,93440,0.8803125,4208.75,4734.375,Most Deprived
CORP10,East Ayrshire,2018-19,0.9775,2080,2130,0.895,61660,68900,0.936875,3344.375,3696.25,Most Deprived
CORP10,East Ayrshire,2019-20,0.97,2275,2345,0.8225,63135,76725,0.89375,2995.625,4088.75,Most Deprived
CORP10,East Ayrshire,2020-21,0.9975,2780,2785,0.845,72790,86535,0.895,3201.25,4361.875,Most Deprived
CORP10,East Ayrshire,2021-22,1,2720,2730,0.8575,73460,85815,0.8990625,3685,4471.25,Most Deprived
CORP10,East Ayrshire,2022-23,1,2775,2785,0.8725,81305,93440,0.8803125,4208.75,4734.375,Most Deprived
CORP10,East Dunbartonshire,2018-19,0.995,590,590,0.895,61660,68900,0.85125,1227.5,1421.25,Least Deprived
CORP10,East Dunbartonshire,2019-20,0.995,675,680,0.8225,63135,76725,0.89,1355.625,1538.125,Least Deprived
CORP10,East Dunbartonshire,2020-21,0.9775,835,850,0.845,72790,86535,0.8996875,1816.25,2055,Least Deprived
CORP10,East Dunbartonshire,2021-22,0.9625,745,770,0.8575,73460,85815,0.878125,1656.875,1924.375,Least Deprived
CORP10,East Dunbartonshire,2022-23,0.9675,695,720,0.8725,81305,93440,0.891875,2053.75,2271.25,Least Deprived
CORP10,East Lothian,2018-19,0.975,1150,1180,0.895,61660,68900,0.9446875,1003.125,1063.75,2
CORP10,East Lothian,2019-20,0.975,1365,1405,0.8225,63135,76725,0.9421875,1070.625,1130,2
CORP10,East Lothian,2020-21,0.9925,1670,1685,0.845,72790,86535,0.9496875,1220,1281.25,2
CORP10,East Lothian,2021-22,0.99,2140,2160,0.8575,73460,85815,0.928125,1264.375,1353.75,2
CORP10,East Lothian,2022-23,0.99,2155,2180,0.8725,81305,93440,0.875,675,764.375,2
CORP10,East Renfrewshire,2018-19,0.9075,395,435,0.895,61660,68900,0.85125,1227.5,1421.25,Least Deprived
CORP10,East Renfrewshire,2019-20,0.995,440,440,0.8225,63135,76725,0.89,1355.625,1538.125,Least Deprived
CORP10,East Renfrewshire,2020-21,0.985,510,515,0.845,72790,86535,0.8996875,1816.25,2055,Least Deprived
CORP10,East Renfrewshire,2021-22,0.995,600,605,0.8575,73460,85815,0.878125,1656.875,1924.375,Least Deprived
CORP10,East Renfrewshire,2022-23,0.99,595,595,0.8725,81305,93440,0.891875,2053.75,2271.25,Least Deprived
CORP10,Edinburgh City,2018-19,0.8775,3825,4355,0.895,61660,68900,0.85125,1227.5,1421.25,Least Deprived
CORP10,Edinburgh City,2019-20,0.99,4665,4715,0.8225,63135,76725,0.89,1355.625,1538.125,Least Deprived
CORP10,Edinburgh City,2020-21,0.975,7560,7745,0.845,72790,86535,0.8996875,1816.25,2055,Least Deprived
CORP10,Edinburgh City,2021-22,0.9325,6865,7280,0.8575,73460,85815,0.878125,1656.875,1924.375,Least Deprived
CORP10,Edinburgh City,2022-23,0.9775,9140,9445,0.8725,81305,93440,0.891875,2053.75,2271.25,Least Deprived
CORP10,Eilean Siar,2018-19,0.99,90,95,0.895,61660,68900,0.936875,3344.375,3696.25,Most Deprived
CORP10,Eilean Siar,2019-20,0.945,100,100,0.8225,63135,76725,0.89375,2995.625,4088.75,Most Deprived
CORP10,Eilean Siar,2020-21,0.97,105,110,0.845,72790,86535,0.895,3201.25,4361.875,Most Deprived
CORP10,Eilean Siar,2021-22,0.9875,145,150,0.8575,73460,85815,0.8990625,3685,4471.25,Most Deprived
CORP10,Eilean Siar,2022-23,0.9775,150,150,0.8725,81305,93440,0.8803125,4208.75,4734.375,Most Deprived
CORP10,Falkirk,2018-19,0.9575,2030,2115,0.895,61660,68900,0.87625,2126.25,2433.75,3
CORP10,Falkirk,2019-20,0.9025,1770,1970,0.8225,63135,76725,0.8815625,2468.125,2835.625,3
CORP10,Falkirk,2020-21,0.965,1850,1925,0.845,72790,86535,0.9325,2860.625,3123.75,3
CORP10,Falkirk,2021-22,0.8775,1845,2130,0.8575,73460,85815,0.86375,2576.25,2981.25,3
CORP10,Falkirk,2022-23,0.61,1205,1975,0.8725,81305,93440,0.8009375,2658.125,3260.625,3
CORP10,Fife,2018-19,0.8325,3130,3760,0.895,61660,68900,0.87625,2126.25,2433.75,3
CORP10,Fife,2019-20,0.82,4350,5315,0.8225,63135,76725,0.8815625,2468.125,2835.625,3
CORP10,Fife,2020-21,0.815,5065,6230,0.845,72790,86535,0.9325,2860.625,3123.75,3
CORP10,Fife,2021-22,0.8,4105,5155,0.8575,73460,85815,0.86375,2576.25,2981.25,3
CORP10,Fife,2022-23,0.82,5105,6205,0.8725,81305,93440,0.8009375,2658.125,3260.625,3
CORP10,Glasgow City,2018-19,0.8675,11845,13650,0.895,61660,68900,0.936875,3344.375,3696.25,Most Deprived
CORP10,Glasgow City,2019-20,0.55,9100,16875,0.8225,63135,76725,0.89375,2995.625,4088.75,Most Deprived
CORP10,Glasgow City,2020-21,0.5275,9225,17275,0.845,72790,86535,0.895,3201.25,4361.875,Most Deprived
CORP10,Glasgow City,2021-22,0.76,13465,17960,0.8575,73460,85815,0.8990625,3685,4471.25,Most Deprived
CORP10,Glasgow City,2022-23,0.8975,17870,20020,0.8725,81305,93440,0.8803125,4208.75,4734.375,Most Deprived
CORP10,Highland,2018-19,0.9925,1915,1935,0.895,61660,68900,0.9446875,1003.125,1063.75,2
CORP10,Highland,2019-20,0.9925,2010,2030,0.8225,63135,76725,0.9421875,1070.625,1130,2
CORP10,Highland,2020-21,0.99,2060,2075,0.845,72790,86535,0.9496875,1220,1281.25,2
CORP10,Highland,2021-22,0.9775,2515,2575,0.8575,73460,85815,0.928125,1264.375,1353.75,2
CORP10,Highland,2022-23,0.9775,2390,2440,0.8725,81305,93440,0.875,675,764.375,2
CORP10,Inverclyde,2018-19,0.9975,1535,1545,0.895,61660,68900,0.936875,3344.375,3696.25,Most Deprived
CORP10,Inverclyde,2019-20,0.9975,1525,1530,0.8225,63135,76725,0.89375,2995.625,4088.75,Most Deprived
CORP10,Inverclyde,2020-21,1,1430,1430,0.845,72790,86535,0.895,3201.25,4361.875,Most Deprived
CORP10,Inverclyde,2021-22,0.995,1335,1340,0.8575,73460,85815,0.8990625,3685,4471.25,Most Deprived
CORP10,Inverclyde,2022-23,0.995,1235,1240,0.8725,81305,93440,0.8803125,4208.75,4734.375,Most Deprived
CORP10,Midlothian,2018-19,1,945,945,0.895,61660,68900,0.9446875,1003.125,1063.75,2
CORP10,Midlothian,2019-20,1,920,920,0.8225,63135,76725,0.9421875,1070.625,1130,2
CORP10,Midlothian,2020-21,0.9975,1160,1160,0.845,72790,86535,0.9496875,1220,1281.25,2
CORP10,Midlothian,2021-22,0.9975,1050,1060,0.8575,73460,85815,0.928125,1264.375,1353.75,2
CORP10,Midlothian,2022-23,0.99,700,705,0.865,40845,47370,0.875,675,764.375,2
CORP10,Moray,2018-19,0.9225,605,660,0.895,61660,68900,0.9446875,1003.125,1063.75,2
CORP10,Moray,2019-20,0.8525,560,660,0.8225,63135,76725,0.9421875,1070.625,1130,2
CORP10,Moray,2020-21,0.91,695,765,0.845,72790,86535,0.9496875,1220,1281.25,2
CORP10,Moray,2021-22,0.95,750,785,0.8575,73460,85815,0.928125,1264.375,1353.75,2
CORP10,Moray,2022-23,0.8925,835,935,0.8725,81305,93440,0.875,675,764.375,2
CORP10,North Ayrshire,2018-19,0.9925,2755,2785,0.895,61660,68900,0.936875,3344.375,3696.25,Most Deprived
CORP10,North Ayrshire,2019-20,0.995,2790,2805,0.8225,63135,76725,0.89375,2995.625,4088.75,Most Deprived
CORP10,North Ayrshire,2020-21,0.9925,2435,2455,0.845,72790,86535,0.895,3201.25,4361.875,Most Deprived
CORP10,North Ayrshire,2021-22,0.995,2600,2610,0.8575,73460,85815,0.8990625,3685,4471.25,Most Deprived
CORP10,North Ayrshire,2022-23,0.995,3155,3180,0.8725,81305,93440,0.8803125,4208.75,4734.375,Most Deprived
CORP10,North Lanarkshire,2018-19,0.9475,3890,4090,0.895,61660,68900,0.936875,3344.375,3696.25,Most Deprived
CORP10,North Lanarkshire,2019-20,0.99,3545,3585,0.8225,63135,76725,0.89375,2995.625,4088.75,Most Deprived
CORP10,North Lanarkshire,2020-21,0.885,3860,4380,0.845,72790,86535,0.895,3201.25,4361.875,Most Deprived
CORP10,North Lanarkshire,2021-22,0.8975,4560,5050,0.8575,73460,85815,0.8990625,3685,4471.25,Most Deprived
CORP10,North Lanarkshire,2022-23,0.665,3805,4300,0.8725,81305,93440,0.8803125,4208.75,4734.375,Most Deprived
CORP10,Orkney Islands,2018-19,0.7025,55,80,0.895,61660,68900,0.85125,1227.5,1421.25,Least Deprived
CORP10,Orkney Islands,2019-20,0.9025,70,80,0.8225,63135,76725,0.89,1355.625,1538.125,Least Deprived
CORP10,Orkney Islands,2020-21,0.975,120,130,0.845,72790,86535,0.8996875,1816.25,2055,Least Deprived
CORP10,Orkney Islands,2021-22,0.9925,115,115,0.8575,73460,85815,0.878125,1656.875,1924.375,Least Deprived
CORP10,Orkney Islands,2022-23,0.9875,140,140,0.8725,81305,93440,0.891875,2053.75,2271.25,Least Deprived
CORP10,Perth & Kinross,2018-19,0.9375,1280,1365,0.895,61660,68900,0.85125,1227.5,1421.25,Least Deprived
CORP10,Perth & Kinross,2019-20,0.945,1305,1380,0.8225,63135,76725,0.89,1355.625,1538.125,Least Deprived
CORP10,Perth & Kinross,2020-21,0.9575,1390,1460,0.845,72790,86535,0.8996875,1816.25,2055,Least Deprived
CORP10,Perth & Kinross,2021-22,0.925,1340,1445,0.8575,73460,85815,0.878125,1656.875,1924.375,Least Deprived
CORP10,Perth & Kinross,2022-23,0.955,1335,1395,0.8725,81305,93440,0.891875,2053.75,2271.25,Least Deprived
CORP10,Renfrewshire,2018-19,0.8475,1725,2040,0.895,61660,68900,0.87625,2126.25,2433.75,3
CORP10,Renfrewshire,2019-20,0.91,2035,2235,0.8225,63135,76725,0.8815625,2468.125,2835.625,3
CORP10,Renfrewshire,2020-21,0.9375,2770,2970,0.845,72790,86535,0.9325,2860.625,3123.75,3
CORP10,Renfrewshire,2021-22,0.9175,2975,3225,0.8575,73460,85815,0.86375,2576.25,2981.25,3
CORP10,Renfrewshire,2022-23,0.9075,2890,3190,0.8725,81305,93440,0.8009375,2658.125,3260.625,3
CORP10,Scottish Borders,2018-19,0.96,770,805,0.895,61660,68900,0.9446875,1003.125,1063.75,2
CORP10,Scottish Borders,2019-20,0.96,875,915,0.8225,63135,76725,0.9421875,1070.625,1130,2
CORP10,Scottish Borders,2020-21,0.9375,820,880,0.845,72790,86535,0.9496875,1220,1281.25,2
CORP10,Scottish Borders,2021-22,0.8875,685,770,0.8575,73460,85815,0.928125,1264.375,1353.75,2
CORP10,Scottish Borders,2022-23,0.905,900,985,0.8725,81305,93440,0.875,675,764.375,2
CORP10,Shetland Islands,2018-19,0.7575,85,120,0.895,61660,68900,0.85125,1227.5,1421.25,Least Deprived
CORP10,Shetland Islands,2019-20,0.8175,90,115,0.8225,63135,76725,0.89,1355.625,1538.125,Least Deprived
CORP10,Shetland Islands,2020-21,0.7775,65,95,0.845,72790,86535,0.8996875,1816.25,2055,Least Deprived
CORP10,Shetland Islands,2021-22,0.7375,85,120,0.8575,73460,85815,0.878125,1656.875,1924.375,Least Deprived
CORP10,Shetland Islands,2022-23,0.67,75,115,0.8725,81305,93440,0.891875,2053.75,2271.25,Least Deprived
CORP10,South Ayrshire,2018-19,0.885,1050,1185,0.895,61660,68900,0.87625,2126.25,2433.75,3
CORP10,South Ayrshire,2019-20,0.925,1145,1240,0.8225,63135,76725,0.8815625,2468.125,2835.625,3
CORP10,South Ayrshire,2020-21,0.9525,1100,1150,0.845,72790,86535,0.9325,2860.625,3123.75,3
CORP10,South Ayrshire,2021-22,0.8925,950,1080,0.8575,73460,85815,0.86375,2576.25,2981.25,3
CORP10,South Ayrshire,2022-23,0.87,1240,1415,0.8725,81305,93440,0.8009375,2658.125,3260.625,3
CORP10,South Lanarkshire,2018-19,0.9625,4780,4970,0.895,61660,68900,0.87625,2126.25,2433.75,3
CORP10,South Lanarkshire,2019-20,0.9625,5235,5435,0.8225,63135,76725,0.8815625,2468.125,2835.625,3
CORP10,South Lanarkshire,2020-21,0.9825,6115,6215,0.845,72790,86535,0.9325,2860.625,3123.75,3
CORP10,South Lanarkshire,2021-22,0.975,6070,6230,0.8575,73460,85815,0.86375,2576.25,2981.25,3
CORP10,South Lanarkshire,2022-23,0.9775,5945,6095,0.8725,81305,93440,0.8009375,2658.125,3260.625,3
CORP10,Stirling,2018-19,0.8075,900,1125,0.895,61660,68900,0.9446875,1003.125,1063.75,2
CORP10,Stirling,2019-20,0.9,1015,1125,0.8225,63135,76725,0.9421875,1070.625,1130,2
CORP10,Stirling,2020-21,0.8925,1215,1360,0.845,72790,86535,0.9496875,1220,1281.25,2
CORP10,Stirling,2021-22,0.7775,1110,1440,0.8575,73460,85815,0.928125,1264.375,1353.75,2
CORP10,Stirling,2022-23,0.465,685,1495,0.8725,81305,93440,0.875,675,764.375,2
CORP10,West Dunbartonshire,2018-19,0.8425,1915,2260,0.895,61660,68900,0.936875,3344.375,3696.25,Most Deprived
CORP10,West Dunbartonshire,2019-20,0.88,2050,2340,0.8225,63135,76725,0.89375,2995.625,4088.75,Most Deprived
CORP10,West Dunbartonshire,2020-21,0.9175,2985,3260,0.845,72790,86535,0.895,3201.25,4361.875,Most Deprived
CORP10,West Dunbartonshire,2021-22,0.7575,1840,2435,0.8575,73460,85815,0.8990625,3685,4471.25,Most Deprived
CORP10,West Dunbartonshire,2022-23,0.7775,1980,2540,0.8725,81305,93440,0.8803125,4208.75,4734.375,Most Deprived
CORP10,West Lothian,2018-19,0.76,1880,2515,0.895,61660,68900,0.87625,2126.25,2433.75,3
CORP10,West Lothian,2019-20,0.7025,2020,2875,0.8225,63135,76725,0.8815625,2468.125,2835.625,3
CORP10,West Lothian,2020-21,0.9275,2550,2750,0.845,72790,86535,0.9325,2860.625,3123.75,3
CORP10,West Lothian,2021-22,0.775,2125,2750,0.8575,73460,85815,0.86375,2576.25,2981.25,3
CORP10,West Lothian,2022-23,0.715,2400,3355,0.8725,81305,93440,0.8009375,2658.125,3260.625,3
CORP11,Aberdeen City,2013-14,0.853970868,893990.3617,1046862.832,0.869839831,33389859.08,38386215.34,0.697586546,552883.9985,706128.1709,Least Deprived
CORP11,Aberdeen City,2014-15,1.001176249,1187466.075,1186070.96,0.951260728,40920838.62,43017479.24,0.811164713,737738.4165,849584.5524,Least Deprived
